xxxxx,2008-09-22 07:31:59.0800,41.5622,140.4817,146.1,xxxx,yyyyy,MW,5.6,
xxxxx,2008-09-24 02:33:05.3000,17.5209,-105.4553,10.0,xxxx,yyyyy,MW,6.3,
xxxxx,2008-10-05 15:52:50.0800,39.5582,73.7911,29.0,xxxx,yyyyy,MW,6.6,
xxxxx,2008-10-05 16:11:11.4800,39.5113,73.8653,40.4,xxxx,yyyyy,mb,5.6,
xxxxx,2008-10-07 10:00:48.0600,79.8303,-115.4017,8.3,xxxx,yyyyy,MW,5.6,
xxxxx,2008-10-11 09:06:10.3700,43.4213,46.3368,11.6,xxxx,yyyyy,MW,5.6,
xxxxx,2008-10-12 20:55:41.9100,-20.1808,-64.9821,357.8,xxxx,yyyyy,MW,6.1,
xxxxx,2008-10-16 19:41:33.1000,14.541,-92.3345,83.5,xxxx,yyyyy,MW,6.4,
xxxxx,2008-11-24 09:03:00.0200,54.2201,154.2934,505.3,xxxx,yyyyy,MW,7.3,
xxxxx,2008-12-25 08:11:59.0000,49.1395,-128.6062,10.0,xxxx,yyyyy,MW,5.8,
xxxxx,2009-01-03 20:23:20.4000,36.4572,70.7439,209.0,xxxx,yyyyy,mb,5.8,
xxxxx,2009-01-04 23:12:59.9700,36.5018,70.9105,194.6,xxxx,yyyyy,MW,5.6,
xxxxx,2009-01-08 19:21:34.7900,10.2152,-84.2159,10.7,xxxx,yyyyy,MW,6.1,
xxxxx,2009-01-15 17:49:38.4400,46.8333,155.246,31.1,xxxx,yyyyy,MW,7.3,
xxxxx,2009-01-26 19:11:48.2300,52.0884,-171.3288,32.9,xxxx,yyyyy,MW,5.7,
xxxxx,2009-01-29 22:28:06.0200,-8.1368,-71.4838,610.0,xxxx,yyyyy,MW,5.6,
xxxxx,2009-01-31 21:51:52.0900,36.7542,141.2234,35.0,xxxx,yyyyy,MW,5.7,
xxxxx,2009-02-02 17:53:23.5500,-13.6253,-76.5941,33.9,xxxx,yyyyy,MW,5.9,
xxxxx,2009-02-06 02:58:35.5000,-28.0159,-71.1303,51.8,xxxx,yyyyy,mb,5.5,
xxxxx,2009-02-09 14:09:03.3600,-6.6547,-81.1687,20.7,xxxx,yyyyy,MW,5.9,
xxxxx,2009-02-15 09:24:33.0200,40.257,142.3068,45.1,xxxx,yyyyy,MW,5.6,
xxxxx,2009-02-15 10:04:50.2400,-5.8242,-80.9155,30.2,xxxx,yyyyy,MW,5.9,
xxxxx,2009-02-16 02:22:48.5900,-29.0951,-69.8341,81.6,xxxx,yyyyy,mb,5.7,
xxxxx,2009-02-16 23:16:39.8900,37.2403,20.9006,13.2,xxxx,yyyyy,MW,5.4,
xxxxx,2009-02-28 00:35:56.0700,42.5654,142.128,101.0,xxxx,yyyyy,MW,5.5,
xxxxx,2009-03-05 19:41:41.2900,80.2067,-1.4032,14.4,xxxx,yyyyy,MW,5.5,
xxxxx,2009-03-06 10:50:30.1600,80.3143,-1.9637,14.2,xxxx,yyyyy,MW,6.5,
xxxxx,2009-03-07 14:33:04.7100,41.7887,143.7113,31.1,xxxx,yyyyy,MW,5.3,
xxxxx,2009-03-11 13:06:53.3300,-31.9241,-69.2839,29.2,xxxx,yyyyy,MW,5.3,
xxxxx,2009-03-11 17:24:37.2600,8.4961,-83.2152,18.4,xxxx,yyyyy,MW,5.9,
xxxxx,2009-03-11 21:03:58.9900,8.4885,-83.2483,14.5,xxxx,yyyyy,MW,5.9,
xxxxx,2009-03-15 03:14:31.7300,2.3934,-95.3012,9.2,xxxx,yyyyy,MW,5.8,
xxxxx,2009-03-15 08:19:07.9600,-14.5418,-70.4115,212.4,xxxx,yyyyy,MW,5.7,
xxxxx,2009-03-30 07:13:06.1700,56.4023,-152.7686,17.0,xxxx,yyyyy,MW,6.0,
xxxxx,2009-03-30 12:07:27.8400,51.4975,-178.1844,31.0,xxxx,yyyyy,MW,5.7,
xxxxx,2009-04-03 17:54:47.9800,-27.9029,-66.5871,155.5,xxxx,yyyyy,MW,5.7,
xxxxx,2009-04-06 01:32:42.6200,42.37,13.3188,14.1,xxxx,yyyyy,MW,6.3,
xxxxx,2009-04-07 04:23:34.1000,46.0564,151.6371,40.3,xxxx,yyyyy,MW,6.9,
xxxxx,2009-04-07 17:47:38.0300,42.3171,13.4741,15.7,xxxx,yyyyy,MW,5.5,
xxxxx,2009-04-14 03:04:26.8700,48.8344,154.965,41.0,xxxx,yyyyy,MW,5.4,
